,Music,Slow songs or fast songs,Movies,History,Psychology,Politics,Mathematics,Science and technology,Reading,Foreign languages,Religion,Passive sport,Active sport,Fun with friends,Smoking,Alcohol,Writing notes,Thinking ahead,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Empathy,Compassion to animals,God,Number of friends,Lying,Achievements,Happiness in life,Interests or hobbies,Finances,Age,Number of siblings,Education,Village - town
611,5.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,5.0,tried smoking,social drinker,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4,everytime it suits me,3.0,4.0,3.0,2.0,18.0,0.0,secondary school,city
612,5.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,current smoker,social drinker,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,3,only to avoid hurting someone,5.0,4.0,5.0,3.0,23.0,2.0,secondary school,village
613,5.0,2.0,5.0,4.0,5.0,2.0,1.0,2.0,4.0,3.0,1.0,5.0,3.0,5.0,former smoker,drink a lot,5.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,2.0,2,sometimes,2.0,4.0,3.0,2.0,18.0,1.0,secondary school,city
614,5.0,3.0,5.0,3.0,5.0,4.0,1.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,current smoker,social drinker,5.0,3.0,5.0,1.0,5.0,3.0,1.0,5.0,4.0,3.0,3,sometimes,3.0,4.0,5.0,5.0,22.0,1.0,secondary school,village
615,5.0,3.0,5.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,tried smoking,social drinker,3.0,4.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,3,sometimes,3.0,4.0,5.0,1.0,20.0,0.0,secondary school,city
616,3.0,3.0,5.0,4.0,4.0,2.0,3.0,5.0,1.0,2.0,1.0,5.0,4.0,5.0,tried smoking,drink a lot,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1,everytime it suits me,1.0,5.0,2.0,3.0,19.0,1.0,secondary school,city
617,5.0,3.0,4.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,current smoker,drink a lot,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5,everytime it suits me,4.0,5.0,3.0,3.0,19.0,1.0,secondary school,city
618,5.0,5.0,5.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,2.0,5.0,1.0,5.0,current smoker,social drinker,2.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,3,everytime it suits me,3.0,4.0,3.0,3.0,23.0,0.0,college/bachelor degree,city
619,5.0,1.0,5.0,3.0,2.0,2.0,5.0,5.0,1.0,4.0,1.0,2.0,1.0,5.0,tried smoking,social drinker,5.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,5.0,1.0,4,sometimes,3.0,4.0,1.0,2.0,27.0,4.0,secondary school,city
620,5.0,3.0,5.0,4.0,3.0,3.0,1.0,4.0,5.0,5.0,1.0,3.0,3.0,5.0,former smoker,drink a lot,1.0,2.0,4.0,5.0,3.0,4.0,5.0,2.0,3.0,2.0,3,only to avoid hurting someone,4.0,3.0,4.0,1.0,20.0,2.0,secondary school,city
621,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,tried smoking,social drinker,3.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3,sometimes,3.0,3.0,1.0,3.0,20.0,3.0,secondary school,city
622,5.0,3.0,5.0,2.0,3.0,3.0,1.0,2.0,4.0,5.0,1.0,5.0,5.0,5.0,former smoker,drink a lot,5.0,5.0,4.0,1.0,3.0,4.0,3.0,5.0,5.0,1.0,5,only to avoid hurting someone,2.0,4.0,5.0,3.0,18.0,1.0,primary school,city
623,5.0,4.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,former smoker,drink a lot,4.0,3.0,4.0,2.0,5.0,5.0,2.0,4.0,4.0,5.0,4,sometimes,4.0,4.0,4.0,1.0,21.0,3.0,secondary school,city
624,5.0,2.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,5.0,5.0,tried smoking,social drinker,5.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2,everytime it suits me,4.0,4.0,4.0,1.0,21.0,1.0,secondary school,city
625,5.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,5.0,5.0,5.0,tried smoking,social drinker,3.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,4,sometimes,3.0,3.0,5.0,4.0,19.0,1.0,secondary school,city
626,5.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,current smoker,never,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,5.0,3.0,3,sometimes,3.0,3.0,3.0,4.0,22.0,0.0,secondary school,village
627,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,tried smoking,social drinker,1.0,1.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,5.0,5,sometimes,5.0,3.0,1.0,5.0,20.0,1.0,college/bachelor degree,city
628,4.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,1.0,5.0,5.0,4.0,tried smoking,social drinker,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2,sometimes,4.0,3.0,3.0,3.0,19.0,0.0,secondary school,city
629,5.0,3.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,5.0,,,3.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,5.0,3,sometimes,2.0,4.0,2.0,1.0,20.0,0.0,college/bachelor degree,city
630,5.0,5.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,never smoked,social drinker,5.0,3.0,,3.0,3.0,3.0,3.0,5.0,5.0,5.0,1,never,1.0,5.0,5.0,3.0,19.0,1.0,secondary school,city
631,5.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,1.0,4.0,5.0,never smoked,never,4.0,5.0,5.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,5,sometimes,3.0,5.0,5.0,2.0,18.0,1.0,secondary school,village
632,5.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,5.0,3.0,never smoked,never,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,2.0,3,only to avoid hurting someone,3.0,4.0,4.0,2.0,17.0,1.0,primary school,village
633,5.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,5.0,never smoked,social drinker,4.0,3.0,4.0,3.0,5.0,3.0,1.0,3.0,5.0,2.0,5,everytime it suits me,3.0,5.0,3.0,2.0,21.0,2.0,secondary school,city
634,5.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,never smoked,social drinker,4.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,4,sometimes,3.0,4.0,5.0,3.0,19.0,1.0,secondary school,village
635,4.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,tried smoking,drink a lot,4.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3,only to avoid hurting someone,4.0,4.0,4.0,3.0,25.0,1.0,masters degree,city
636,5.0,3.0,5.0,5.0,,3.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,5.0,current smoker,drink a lot,3.0,2.0,5.0,5.0,4.0,4.0,2.0,1.0,3.0,5.0,5,everytime it suits me,1.0,4.0,4.0,1.0,24.0,2.0,doctorate degree,village
637,5.0,2.0,,4.0,4.0,2.0,5.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,never smoked,social drinker,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,,5.0,3,sometimes,4.0,4.0,4.0,2.0,29.0,1.0,masters degree,village
638,5.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,current smoker,social drinker,4.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,2,sometimes,3.0,4.0,3.0,2.0,21.0,1.0,secondary school,city
639,5.0,3.0,5.0,2.0,1.0,1.0,3.0,4.0,5.0,4.0,1.0,2.0,4.0,2.0,never smoked,social drinker,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,2,sometimes,3.0,2.0,5.0,3.0,18.0,1.0,primary school,city
640,5.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,5.0,5.0,current smoker,social drinker,5.0,4.0,3.0,5.0,2.0,4.0,3.0,1.0,5.0,5.0,3,sometimes,3.0,4.0,3.0,2.0,21.0,3.0,college/bachelor degree,city
641,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,5.0,tried smoking,social drinker,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3,only to avoid hurting someone,3.0,3.0,3.0,4.0,17.0,2.0,secondary school,city
642,4.0,3.0,4.0,3.0,1.0,2.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,5.0,tried smoking,social drinker,3.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,2,everytime it suits me,1.0,2.0,2.0,4.0,22.0,0.0,secondary school,city
643,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,former smoker,social drinker,4.0,2.0,4.0,2.0,5.0,1.0,1.0,5.0,5.0,2.0,4,sometimes,3.0,4.0,4.0,4.0,18.0,2.0,secondary school,village
644,4.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,,4.0,4.0,tried smoking,social drinker,5.0,5.0,4.0,2.0,5.0,5.0,2.0,3.0,5.0,5.0,3,only to avoid hurting someone,4.0,4.0,3.0,4.0,18.0,3.0,primary school,village
645,5.0,4.0,4.0,5.0,2.0,5.0,3.0,5.0,4.0,2.0,3.0,5.0,5.0,5.0,tried smoking,never,2.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,3,sometimes,3.0,4.0,4.0,4.0,23.0,1.0,secondary school,village
646,4.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0,5.0,tried smoking,social drinker,1.0,3.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,3.0,5,sometimes,2.0,4.0,4.0,3.0,22.0,1.0,secondary school,city
647,5.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,5.0,tried smoking,social drinker,1.0,3.0,3.0,5.0,,3.0,1.0,3.0,1.0,4.0,3,everytime it suits me,1.0,3.0,3.0,3.0,21.0,0.0,secondary school,village
648,5.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,5.0,never smoked,never,3.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,5,sometimes,3.0,4.0,4.0,3.0,23.0,3.0,masters degree,city
649,5.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,3.0,5.0,1.0,3.0,2.0,5.0,tried smoking,social drinker,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,2,sometimes,2.0,4.0,2.0,2.0,17.0,1.0,currently a primary school pupil,city
650,5.0,3.0,5.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,tried smoking,social drinker,4.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3,only to avoid hurting someone,3.0,4.0,3.0,3.0,20.0,1.0,secondary school,city
651,5.0,4.0,5.0,5.0,3.0,5.0,1.0,2.0,2.0,5.0,2.0,5.0,3.0,4.0,tried smoking,social drinker,5.0,5.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,5.0,5,everytime it suits me,3.0,4.0,4.0,5.0,22.0,1.0,secondary school,city
652,4.0,3.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,1.0,2.0,1.0,4.0,tried smoking,social drinker,4.0,4.0,5.0,2.0,4.0,5.0,1.0,2.0,3.0,4.0,1,sometimes,2.0,4.0,4.0,4.0,21.0,0.0,secondary school,city
653,5.0,3.0,5.0,3.0,2.0,3.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,5.0,former smoker,social drinker,5.0,4.0,3.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,2,only to avoid hurting someone,4.0,4.0,2.0,5.0,22.0,0.0,college/bachelor degree,village
654,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,3.0,5.0,4.0,3.0,tried smoking,drink a lot,2.0,4.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,3,sometimes,2.0,3.0,4.0,4.0,24.0,2.0,secondary school,village
655,5.0,3.0,5.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,3.0,3.0,4.0,tried smoking,social drinker,4.0,2.0,4.0,2.0,5.0,4.0,1.0,5.0,3.0,3.0,3,only to avoid hurting someone,3.0,2.0,3.0,3.0,19.0,1.0,secondary school,village
656,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,never smoked,never,4.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,4,sometimes,3.0,4.0,5.0,3.0,18.0,1.0,secondary school,city
657,5.0,3.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,never smoked,never,5.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,5,only to avoid hurting someone,4.0,3.0,5.0,3.0,24.0,1.0,college/bachelor degree,city
658,5.0,3.0,5.0,1.0,3.0,3.0,5.0,4.0,1.0,3.0,1.0,5.0,5.0,5.0,former smoker,social drinker,5.0,5.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,5.0,3,only to avoid hurting someone,4.0,5.0,4.0,4.0,22.0,3.0,secondary school,city
659,5.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,5.0,1.0,5.0,former smoker,social drinker,2.0,5.0,5.0,1.0,2.0,4.0,2.0,5.0,2.0,4.0,2,sometimes,4.0,4.0,4.0,4.0,20.0,1.0,secondary school,village
660,5.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,5.0,tried smoking,social drinker,4.0,5.0,4.0,1.0,,3.0,4.0,4.0,5.0,5.0,3,only to avoid hurting someone,4.0,3.0,3.0,5.0,20.0,1.0,college/bachelor degree,city
661,5.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,current smoker,drink a lot,2.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,1.0,3,only to avoid hurting someone,4.0,4.0,3.0,2.0,19.0,1.0,secondary school,city
662,5.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,5.0,former smoker,drink a lot,1.0,2.0,4.0,2.0,5.0,3.0,1.0,3.0,5.0,5.0,4,sometimes,3.0,4.0,4.0,4.0,21.0,1.0,secondary school,city
663,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,never smoked,never,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,never,3.0,3.0,3.0,3.0,25.0,1.0,masters degree,city
664,5.0,2.0,5.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,never smoked,never,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,3,sometimes,4.0,4.0,4.0,4.0,28.0,1.0,masters degree,village
665,5.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,4.0,3.0,5.0,current smoker,social drinker,5.0,4.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,2.0,3,sometimes,3.0,4.0,3.0,3.0,20.0,1.0,secondary school,city
666,5.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,1.0,5.0,3.0,5.0,former smoker,social drinker,1.0,4.0,4.0,1.0,5.0,5.0,1.0,4.0,5.0,2.0,5,sometimes,2.0,2.0,5.0,2.0,20.0,2.0,secondary school,city
667,5.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,5.0,former smoker,social drinker,3.0,3.0,4.0,3.0,4.0,5.0,1.0,3.0,5.0,5.0,3,sometimes,3.0,4.0,3.0,4.0,23.0,1.0,secondary school,city
668,5.0,3.0,4.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,tried smoking,drink a lot,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,1.0,3,sometimes,2.0,4.0,5.0,3.0,27.0,1.0,doctorate degree,city
669,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,tried smoking,social drinker,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4,sometimes,3.0,4.0,4.0,4.0,21.0,1.0,college/bachelor degree,village
670,5.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,current smoker,social drinker,3.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,3,sometimes,3.0,3.0,3.0,3.0,23.0,1.0,secondary school,city
671,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,tried smoking,social drinker,5.0,4.0,4.0,2.0,5.0,4.0,1.0,5.0,5.0,4.0,3,sometimes,2.0,4.0,4.0,3.0,22.0,2.0,college/bachelor degree,city
672,3.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,former smoker,social drinker,4.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,2,everytime it suits me,3.0,3.0,3.0,4.0,28.0,1.0,masters degree,city
673,4.0,3.0,4.0,3.0,5.0,2.0,1.0,2.0,5.0,4.0,1.0,4.0,2.0,4.0,tried smoking,social drinker,5.0,5.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,2,sometimes,4.0,3.0,2.0,4.0,22.0,2.0,secondary school,city
674,5.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,5.0,5.0,5.0,tried smoking,social drinker,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3,sometimes,3.0,4.0,4.0,3.0,18.0,1.0,college/bachelor degree,city
675,5.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,5.0,never smoked,social drinker,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4,sometimes,4.0,3.0,3.0,3.0,25.0,1.0,secondary school,city
676,5.0,4.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,5.0,5.0,current smoker,drink a lot,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,3,everytime it suits me,3.0,3.0,3.0,3.0,20.0,2.0,college/bachelor degree,city
677,4.0,3.0,5.0,5.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,,3.0,5.0,current smoker,social drinker,2.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,3,sometimes,1.0,3.0,3.0,2.0,28.0,1.0,secondary school,city
678,5.0,3.0,3.0,5.0,3.0,1.0,2.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,tried smoking,social drinker,5.0,5.0,5.0,2.0,4.0,3.0,2.0,2.0,5.0,1.0,3,only to avoid hurting someone,2.0,3.0,5.0,3.0,23.0,1.0,college/bachelor degree,city
679,5.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0,5.0,5.0,4.0,1.0,5.0,5.0,tried smoking,social drinker,4.0,2.0,3.0,1.0,5.0,1.0,2.0,5.0,5.0,2.0,3,everytime it suits me,3.0,4.0,4.0,4.0,21.0,0.0,secondary school,city
680,5.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,5.0,4.0,1.0,3.0,5.0,5.0,former smoker,social drinker,2.0,3.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,3,sometimes,3.0,3.0,3.0,3.0,25.0,1.0,college/bachelor degree,city
681,5.0,5.0,4.0,3.0,4.0,1.0,2.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,former smoker,drink a lot,5.0,5.0,4.0,1.0,4.0,1.0,1.0,5.0,3.0,4.0,4,sometimes,3.0,4.0,5.0,3.0,28.0,1.0,masters degree,city
682,4.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,tried smoking,drink a lot,1.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3,only to avoid hurting someone,4.0,4.0,2.0,1.0,19.0,4.0,secondary school,village
683,5.0,3.0,5.0,4.0,4.0,1.0,1.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,never smoked,never,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4,only to avoid hurting someone,2.0,4.0,3.0,3.0,30.0,1.0,secondary school,village
684,5.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,former smoker,social drinker,4.0,4.0,5.0,2.0,4.0,4.0,1.0,4.0,5.0,4.0,4,only to avoid hurting someone,2.0,4.0,3.0,2.0,28.0,1.0,secondary school,village
685,5.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,current smoker,social drinker,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4,sometimes,3.0,4.0,5.0,3.0,19.0,0.0,secondary school,village
686,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,tried smoking,social drinker,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,only to avoid hurting someone,3.0,,3.0,3.0,21.0,1.0,college/bachelor degree,city
687,5.0,3.0,5.0,3.0,2.0,3.0,1.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,current smoker,social drinker,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3,sometimes,3.0,4.0,4.0,3.0,19.0,1.0,college/bachelor degree,city
688,5.0,4.0,5.0,3.0,5.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,never smoked,social drinker,5.0,3.0,3.0,1.0,5.0,3.0,5.0,3.0,5.0,5.0,3,sometimes,3.0,3.0,3.0,4.0,18.0,2.0,secondary school,city
689,5.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,4.0,tried smoking,social drinker,5.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,3,sometimes,3.0,4.0,4.0,4.0,18.0,1.0,secondary school,city
690,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,tried smoking,social drinker,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,3,sometimes,2.0,3.0,3.0,3.0,18.0,1.0,secondary school,city
691,5.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,4.0,5.0,current smoker,drink a lot,4.0,1.0,4.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,5,only to avoid hurting someone,4.0,4.0,3.0,2.0,17.0,0.0,college/bachelor degree,city
692,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,never smoked,social drinker,3.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,2.0,3,sometimes,3.0,3.0,5.0,3.0,21.0,1.0,college/bachelor degree,city
693,5.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,5.0,tried smoking,never,4.0,3.0,5.0,3.0,5.0,3.0,1.0,4.0,3.0,3.0,3,sometimes,2.0,3.0,3.0,3.0,18.0,1.0,secondary school,village
694,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,tried smoking,social drinker,4.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,3.0,5.0,4,sometimes,3.0,4.0,5.0,3.0,21.0,4.0,college/bachelor degree,city
695,5.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,5.0,tried smoking,social drinker,4.0,3.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,1.0,3,sometimes,3.0,4.0,4.0,3.0,23.0,0.0,college/bachelor degree,city
696,5.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,3.0,5.0,never smoked,social drinker,3.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,3,only to avoid hurting someone,2.0,3.0,3.0,3.0,18.0,1.0,primary school,city
697,5.0,3.0,5.0,2.0,1.0,2.0,4.0,1.0,5.0,5.0,2.0,4.0,1.0,3.0,never smoked,social drinker,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,2,everytime it suits me,2.0,3.0,2.0,2.0,20.0,1.0,secondary school,city
698,5.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,5.0,5.0,current smoker,social drinker,3.0,2.0,3.0,2.0,5.0,3.0,1.0,3.0,5.0,4.0,5,only to avoid hurting someone,3.0,3.0,5.0,1.0,19.0,0.0,secondary school,city
699,5.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,tried smoking,social drinker,2.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,3.0,5.0,4,only to avoid hurting someone,3.0,4.0,3.0,2.0,20.0,1.0,secondary school,city
700,5.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,4.0,current smoker,never,5.0,2.0,5.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,4,only to avoid hurting someone,3.0,4.0,3.0,4.0,26.0,3.0,college/bachelor degree,village
701,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,never smoked,never,3.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,3.0,4,sometimes,3.0,4.0,4.0,4.0,21.0,1.0,college/bachelor degree,city
702,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,1.0,5.0,current smoker,social drinker,1.0,2.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,5.0,5,sometimes,5.0,4.0,5.0,3.0,19.0,2.0,secondary school,city
